"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/08/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/09/2018",35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/10/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/11/2018",46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/12/2018",64,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/13/2018",87,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/14/2018",46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/15/2018",39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/16/2018",37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/17/2018",67,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/18/2018",80,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/19/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/20/2018",61,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/21/2018",80,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/22/2018",46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/23/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/24/2018",34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/25/2018",43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/26/2018",42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/27/2018",49,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/28/2018",71,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/29/2018",46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"04/30/2018",51,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/01/2018",71,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/02/2018",90,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/03/2018",74,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/04/2018",77,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/05/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/06/2018",48,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/07/2018",51,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/08/2018",58,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/09/2018",64,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/10/2018",61,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/11/2018",71,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/12/2018",71,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/13/2018",58,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/14/2018",61,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/15/2018",34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/16/2018",28,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/17/2018",32,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/18/2018",31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/19/2018",35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/20/2018",40,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/21/2018",38,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/22/2018",33,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/23/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/24/2018",43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/25/2018",33,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/26/2018",24,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/27/2018",27,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/28/2018",18,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/29/2018",22,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/30/2018",27,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"05/31/2018",36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/01/2018",36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/02/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/03/2018",50,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/04/2018",67,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/05/2018",58,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/06/2018",77,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/07/2018",58,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/08/2018",84,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/09/2018",93,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/10/2018",49,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/11/2018",42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/12/2018",28,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/13/2018",34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/14/2018",46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/15/2018",48,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/16/2018",80,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/17/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/18/2018",43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/19/2018",40,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/20/2018",31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/21/2018",24,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/22/2018",36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/23/2018",40,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/24/2018",39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/25/2018",37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/26/2018",25,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/27/2018",30,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/28/2018",35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/29/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"06/30/2018",48,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/01/2018",39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/02/2018",32,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/03/2018",40,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/04/2018",39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/05/2018",29,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/06/2018",33,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/07/2018",32,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/08/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/09/2018",42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/10/2018",46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/11/2018",46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/12/2018",45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/13/2018",50,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/14/2018",51,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/15/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/16/2018",33,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/17/2018",38,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/18/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/19/2018",32,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/20/2018",45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/21/2018",48,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/22/2018",35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/23/2018",36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/24/2018",45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/25/2018",36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/26/2018",42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/27/2018",47,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/28/2018",39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/29/2018",39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/30/2018",42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"07/31/2018",32,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/01/2018",31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/02/2018",25,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/03/2018",34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/04/2018",34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/05/2018",34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/06/2018",37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/07/2018",32,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/08/2018",30,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/09/2018",41,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/10/2018",37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/11/2018",31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/12/2018",35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/13/2018",34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/14/2018",37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/15/2018",43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/16/2018",37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/17/2018",36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/18/2018",27,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/19/2018",31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/20/2018",31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/21/2018",31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/22/2018",37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/23/2018",37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/24/2018",39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/25/2018",45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/26/2018",38,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/27/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/28/2018",43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/29/2018",43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/30/2018",40,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"08/31/2018",37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/01/2018",42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/02/2018",31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/03/2018",32,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/04/2018",35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/05/2018",34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/06/2018",39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/07/2018",46,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/08/2018",41,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/09/2018",12,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/10/2018",12,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/11/2018",31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/12/2018",22,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/13/2018",25,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/14/2018",19,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/15/2018",16,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/16/2018",18,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/17/2018",21,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/18/2018",35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/19/2018",42,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/20/2018",45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/21/2018",45,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/22/2018",44,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/23/2018",28,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/24/2018",14,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/25/2018",23,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/26/2018",21,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/27/2018",24,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/28/2018",29,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/29/2018",31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"09/30/2018",22,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/01/2018",37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/02/2018",37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/03/2018",34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/04/2018",36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/05/2018",36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/06/2018",41,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/07/2018",43,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/08/2018",31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/09/2018",29,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/10/2018",18,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/11/2018",32,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/12/2018",39,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/13/2018",33,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/15/2018",34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/16/2018",23,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/17/2018",35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/18/2018",35,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/19/2018",41,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/20/2018",36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/21/2018",30,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/22/2018",31,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/23/2018",33,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/24/2018",37,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/25/2018",26,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/26/2018",26,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/27/2018",34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/28/2018",38,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/29/2018",36,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/30/2018",34,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"10/31/2018",40,"Lenoir (city)","Ozone","Caldwell",35.9359000008969,-81.5306
"01/01/2018",33,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/02/2018",33,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/03/2018",32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/04/2018",31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/05/2018",34,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/06/2018",33,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/07/2018",33,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/08/2018",31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/09/2018",38,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/10/2018",34,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/11/2018",32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/12/2018",31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/13/2018",29,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/14/2018",33,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/15/2018",28,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/16/2018",30,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/17/2018",26,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/18/2018",34,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/19/2018",34,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/20/2018",39,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/21/2018",35,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/22/2018",37,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/23/2018",32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/24/2018",30,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/25/2018",29,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/26/2018",33,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/27/2018",35,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/28/2018",34,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/29/2018",32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/30/2018",32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"01/31/2018",33,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/01/2018",44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/02/2018",33,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/03/2018",35,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/04/2018",41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/05/2018",31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/06/2018",38,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/07/2018",41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/08/2018",38,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/09/2018",40,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/10/2018",31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/11/2018",27,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/12/2018",31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/13/2018",38,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/14/2018",25,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/15/2018",32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/16/2018",30,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/17/2018",34,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/18/2018",37,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/19/2018",31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/20/2018",28,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/21/2018",24,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/22/2018",32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/23/2018",25,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/24/2018",29,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/25/2018",32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/26/2018",37,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/27/2018",42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"02/28/2018",37,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/01/2018",33,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/02/2018",43,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/03/2018",43,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/04/2018",38,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/05/2018",41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/06/2018",40,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/07/2018",32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/08/2018",39,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/09/2018",42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/10/2018",64,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/11/2018",42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/12/2018",41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/13/2018",43,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/14/2018",43,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/15/2018",49,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/16/2018",61,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/17/2018",61,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/18/2018",44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/19/2018",44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/20/2018",37,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/21/2018",32,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/22/2018",44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/23/2018",47,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/24/2018",45,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/25/2018",46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/26/2018",41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/27/2018",43,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/28/2018",43,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/29/2018",44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/30/2018",42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"03/31/2018",42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/01/2018",45,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/02/2018",44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/03/2018",31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/04/2018",41,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/05/2018",46,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/06/2018",48,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/07/2018",42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/08/2018",42,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/09/2018",45,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/10/2018",44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/11/2018",49,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/12/2018",50,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/13/2018",47,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/14/2018",44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/15/2018",31,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/16/2018",34,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/17/2018",47,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/18/2018",71,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/19/2018",48,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/20/2018",51,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/21/2018",58,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/22/2018",61,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/23/2018",54,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/24/2018",51,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/25/2018",44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/26/2018",45,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/27/2018",49,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/28/2018",54,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/29/2018",44,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"04/30/2018",47,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"05/01/2018",67,"Beaufort","Ozone","Carteret",34.8848,-76.6203
"05/02/2018",61,"Beaufort","Ozone","Carteret",34.8848,-76.6203
